Generated by pymatgen.io.lammps.data.LammpsData

380  atoms

  2  atom types

0.000000 8.428300  xlo xhi
0.000000 14.598200  ylo yhi
0.000000 49.476269  zlo zhi

Masses

1  26.981539
2  15.999400

Atoms

309  2 0.0000 1.404719 11.420303 11.009756
310  2 0.0000 5.618869  4.121203 11.009756
311  2 0.0000 5.618869  8.987265 11.009756
312  2 0.0000 5.618869 13.853327 11.009756
313  2 0.0000 0.114574  3.922755 11.009756
314  2 0.0000 0.114574  8.788817 11.009756
315  2 0.0000 0.114574 13.654894 11.009756
316  2 0.0000 4.328724  1.489732 11.009756
317  2 0.0000 4.328724  6.355794 11.009756
318  2 0.0000 4.328724 11.221855 11.009756
319  2 0.0000 0.114574  0.943306  4.464739
320  2 0.0000 0.114574  0.943306 17.554774
321  2 0.0000 0.114574  5.809368  4.464739
322  2 0.0000 0.114574  5.809368 17.554774
323  2 0.0000 0.114574 10.675430  4.464739
324  2 0.0000 0.114574 10.675430 17.554774
325  2 0.0000 4.328724  3.376345  4.464739
326  2 0.0000 4.328724  3.376345 17.554774
327  2 0.0000 4.328724  8.242406  4.464739
328  2 0.0000 4.328724  8.242406 17.554774
329  2 0.0000 4.328724 13.108468  4.464739
330  2 0.0000 4.328724 13.108468 17.554774
331  2 0.0000 1.633860  1.688165 15.373118
332  2 0.0000 1.633860  6.554241 15.373118
333  2 0.0000 1.633860 11.420303 15.373118
334  2 0.0000 5.848010  4.121203 15.373118
335  2 0.0000 5.848010  8.987265 15.373118
336  2 0.0000 5.848010 13.853327 15.373118
337  2 0.0000 1.404719  3.177897  4.464739
338  2 0.0000 1.404719  3.177897 17.554774
339  2 0.0000 1.404719  8.043959  4.464739
340  2 0.0000 1.404719  8.043973 17.554774
341  2 0.0000 1.404719 12.910020  4.464739
342  2 0.0000 1.404719 12.910020 17.554774
343  2 0.0000 5.618869  0.744873  4.464739
344  2 0.0000 5.618869  0.744873 17.554774
345  2 0.0000 5.618869  5.610935  4.464739
346  2 0.0000 5.618869  5.610935 17.554774
347  2 0.0000 5.618869 10.476997  4.464739
348  2 0.0000 5.618869 10.476997 17.554774
349  2 0.0000 3.038579  0.744859  4.464739
350  2 0.0000 3.038579  0.744873 17.554774
351  2 0.0000 3.038579  5.610920  4.464739
352  2 0.0000 3.038579  5.610935 17.554774
353  2 0.0000 3.038579 10.476997  4.464739
354  2 0.0000 3.038579 10.476997 17.554774
355  2 0.0000 7.252729  3.177897  4.464739
356  2 0.0000 7.252729  3.177897 17.554774
357  2 0.0000 7.252729  8.043959  4.464739
358  2 0.0000 7.252729  8.043973 17.554774
359  2 0.0000 7.252729 12.910020  4.464739
360  2 0.0000 7.252729 12.910020 17.554774
361  2 0.0000 0.000000  4.121203 15.373118
362  2 0.0000 0.000000  8.987265 15.373118
363  2 0.0000 0.000000 13.853327 15.373118
364  2 0.0000 4.214150  1.688180 15.373118
365  2 0.0000 4.214150  6.554241 15.373118
366  2 0.0000 4.214150 11.420303 15.373118
367  2 0.0000 2.924005  3.922755 15.373118
368  2 0.0000 2.924005  8.788817 15.373118
369  2 0.0000 2.924005 13.654879 15.373118
370  2 0.0000 7.138155  1.489732 15.373118
371  2 0.0000 7.138155  6.355794 15.373118
372  2 0.0000 7.138155 11.221855 15.373118
373  2 0.0000 7.023589  6.554241 19.938760
374  2 0.0000 3.038579  8.987265 20.302072
375  2 0.0000 7.252729 11.420303 20.302072
376  2 0.0000 7.023589  1.688165 19.938760
377  2 0.0000 4.328724 11.221855 20.302072
378  2 0.0000 1.404719 11.420303 20.302072
379  2 0.0000 3.038579  4.121203 20.302072
380  2 0.0000 5.733444  3.922755 19.938760

